state_fips,year,prop_gov,state_name,prop_US_house,prop_US_sen,unified_control,state_house_all,p_comp_elections_state_house,p_third_party_state_house,state_house_uncontested,p_total_uncontested_state_house,party_diff_uncontested_state_house,state_house_contested,state_sen_all,p_comp_elections_state_sen,p_third_party_state_sen,state_sen_uncontested,p_total_uncontested_state_sen,party_diff_uncontested_state_sen,state_sen_contested,p_inc_running_state_house,p_inc_running_state_sen,party_discretion,primary,region,tashjian,citi6016,inst6017_nom,de_ind,de_mor,de_trad,boat_prog,statute,registration,party,primary_binary,prop_pres,party_strength_nogov,party_strength_nogovnopres,party_strength2,party_strength,party_strength_nogovnopres2,h_diffs,s_diffs,middling_party,weak_party,strong_party,recession
1,1978,0.737,Alabama,0.690335145,0.750078256,1,0.930365188,0.116883117,0.001291386,0.525974026,0.525974026,0.525974026,0.647124736,0.959256214,0.076923077,0.002764306,0.615384615,0.615384615,0.615384615,0.658732175,0.476190476,0.171428571,0,1,5,0,25.22139359,54.37625885,0,0,1,0,0,0,Dem,1,0.56666724,0.894602714,0.856970243,0.820877064,0.894602714,0.856970243,NA,NA,0,0,1,2
1,1978,0.263,Alabama,0.309664855,0.249921744,0,0.069634812,0.116883117,0.001291386,0,0.525974026,-0.525974026,0.353013638,0.040743786,0.076923077,0.002764306,0,0.615384615,-0.615384615,0.341329042,0.476190476,0.171428571,0,1,5,0,25.22139359,54.37625885,0,0,1,0,0,0,Rep,1,0.43333276,0.105373644,0.14306522,0.179122936,0.105397286,0.143029757,NA,NA,0,1,0,2
1,1980,0.737,Alabama,0.639414184,0.484059571,1,0.930365188,0.116883117,0.001291386,0.525974026,0.525974026,0.525974026,0.647124736,0.959256214,0.076923077,0.002764306,0.615384615,0.615384615,0.615384615,0.658732175,0.476190476,0.171428571,0,1,5,0,29.22126961,56.63983917,0,0,1,0,0,0,Dem,1,0.493236617,0.770168076,0.723230415,0.833791689,0.770168076,0.723230415,NA,NA,0,0,1,4
1,1980,0.263,Alabama,0.360585816,0.515940429,0,0.069634812,0.116883117,0.001291386,0,0.525974026,-0.525974026,0.353013638,0.040743786,0.076923077,0.002764306,0,0.615384615,-0.615384615,0.341329042,0.476190476,0.171428571,0,1,5,0,29.22126961,56.63983917,0,0,1,0,0,0,Rep,1,0.506763383,0.229882433,0.27682903,0.166208311,0.229831924,0.276769585,NA,NA,0,1,0,4
1,1982,0.5961,Alabama,0.71287354,0.484059571,1,0.926813538,0.139303483,0.014390913,0.517412935,0.517412935,0.517412935,0.600455935,0.944557774,0.058139535,0.050001159,0.627906977,0.627906977,0.627906977,0.502129261,0.619047619,0.514285714,0,1,5,0,23.27664948,54.9496994,0,0,1,0,0,0,Dem,1,0.493236617,0.652511912,0.596039426,0.661246608,0.652511912,0.596039426,NA,NA,0,0,1,0
1,1982,0.4039,Alabama,0.28712646,0.515940429,0,0.073186462,0.139303483,0.014390913,0,0.517412935,-0.517412935,0.39964429,0.055442226,0.058139535,0.050001159,0,0.627906977,-0.627906977,0.497901517,0.619047619,0.514285714,0,1,5,0,23.27664948,54.9496994,0,0,1,0,0,0,Rep,1,0.506763383,0.347480318,0.403948893,0.338753392,0.347488088,0.403960574,NA,NA,0,1,0,0
1,1984,0.5961,Alabama,0.727261705,0.633191886,1,0.718782971,0.139303483,0.014390913,0.517412935,0.517412935,0.517412935,0.600455935,0.741157578,0.058139535,0.050001159,0.627906977,0.627906977,0.627906977,0.502129261,0.619047619,0.514285714,0,1,5,0,28.21488953,54.59423065,0,0,1,0,0,0,Dem,1,0.387366046,0.713063581,0.693872389,0.70419264,0.713063581,0.693872389,NA,NA,0,0,1,1
1,1984,0.4039,Alabama,0.272738295,0.366808114,0,0.281217029,0.139303483,0.014390913,0,0.517412935,-0.517412935,0.39964429,0.258842422,0.058139535,0.050001159,0,0.627906977,-0.627906977,0.497901517,0.619047619,0.514285714,0,1,5,0,28.21488953,54.59423065,0,0,1,0,0,0,Rep,1,0.612633954,0.286956437,0.306148235,0.29580736,0.286936419,0.306127611,NA,NA,0,1,0,1
1,1986,0.4355,Alabama,0.608674051,0.502815008,0,0.815837124,0.215909091,0.00609676,0.392045455,0.409090909,0.375,0.561874188,0.826803868,0.1,0.001033113,0.55,0.55,0.55,0.511508648,0.80952381,0.8,0,1,5,0,37.79115677,54.59423065,0,0,1,0,0,0,Dem,1,0.387366046,0.624395411,0.597649744,0.585047357,0.624395411,0.597649744,NA,NA,0,0,1,3
1,1986,0.5645,Alabama,0.391325949,0.497184992,0,0.184162876,0.215909091,0.00609676,0.017045455,0.409090909,-0.375,0.438210482,0.173196132,0.1,0.001033113,0,0.55,-0.55,0.488519454,0.80952381,0.8,0,1,5,0,37.79115677,54.59423065,0,0,1,0,0,0,Rep,1,0.612633954,0.375621441,0.402363219,0.414952643,0.375604589,0.402350256,NA,NA,0,1,0,3
1,1988,0.4355,Alabama,0.625589034,0.502815008,0,0.815837124,0.215909091,0.00609676,0.392045455,0.409090909,0.375,0.561874188,0.826803868,0.1,0.001033113,0.55,0.55,0.55,0.511508648,0.80952381,0.8,0,1,5,1,45.0299263,42.46370697,0,0,1,0,0,0,Dem,1,0.402544316,0.725578618,0.739415526,0.703714263,0.725578618,0.739415526,NA,NA,0,0,1,5
1,1988,0.5645,Alabama,0.374410966,0.497184992,0,0.184162876,0.215909091,0.00609676,0.017045455,0.409090909,-0.375,0.438210482,0.173196132,0.1,0.001033113,0,0.55,-0.55,0.488519454,0.80952381,0.8,0,1,5,1,45.0299263,42.46370697,0,0,1,0,0,0,Rep,1,0.597455684,0.274310605,0.2605297,0.296285737,0.274421382,0.260584474,NA,NA,0,1,0,5
1,1990,0.4789,Alabama,0.686744194,0.605748166,0,0.700559342,0.233766234,0.001206501,0.331168831,0.37012987,0.292207792,0.584072512,0.636465984,0.145454545,3.45E-05,0.2,0.272727273,0.127272727,0.621638723,0.752380952,0.657142857,0,1,5,1,33.83535004,42.6873703,0,0,1,0,0,0,Dem,1,0.402544316,0.649502945,0.654364295,0.637512272,0.649502945,0.654364295,NA,NA,0,0,1,7
1,1990,0.5211,Alabama,0.313255806,0.394251834,0,0.299440658,0.233766234,0.001206501,0.038961039,0.37012987,-0.292207792,0.416017293,0.363534016,0.145454545,3.45E-05,0.072727273,0.272727273,-0.127272727,0.378392201,0.752380952,0.657142857,0,1,5,1,33.83535004,42.6873703,0,0,1,0,0,0,Rep,1,0.597455684,0.350509429,0.345648136,0.362487728,0.350497055,0.345635705,NA,NA,0,1,0,7
1,1992,0.4789,Alabama,0.582031141,0.662063438,0,0.700559342,0.233766234,0.001206501,0.331168831,0.37012987,0.292207792,0.584072512,0.636465984,0.145454545,3.45E-05,0.2,0.272727273,0.127272727,0.621638723,0.752380952,0.657142857,0,1,5,1,39.6221199,42.75114822,0,0,1,0,0,0,Dem,1,0.461788735,0.663895071,0.666423137,0.654897793,0.663895071,0.666423137,NA,NA,0,0,1,0
1,1992,0.5211,Alabama,0.417968859,0.337936562,0,0.299440658,0.233766234,0.001206501,0.038961039,0.37012987,-0.292207792,0.416017293,0.363534016,0.145454545,3.45E-05,0.072727273,0.272727273,-0.127272727,0.378392201,0.752380952,0.657142857,0,1,5,1,39.6221199,42.75114822,0,0,1,0,0,0,Rep,1,0.538211265,0.336116486,0.333589319,0.345102207,0.336104929,0.333576863,NA,NA,0,1,0,0
1,1994,0.4955,Alabama,0.498075214,0.662063438,0,0.601454488,0.217647059,0.043830622,0.205882353,0.264705882,0.147058824,0.515812688,0.574380882,0.357142857,0.037747521,0.214285714,0.285714286,0.142857143,0.507488207,0.657142857,0.628571429,0,1,5,1,39.41495132,59.41482162,0,0,1,0,0,0,Dem,1,0.461788735,0.489919395,0.491659692,0.484458939,0.489919395,0.491659692,NA,NA,1,0,0,2
1,1994,0.5045,Alabama,0.501924786,0.337936562,0,0.398545512,0.217647059,0.043830622,0.058823529,0.264705882,-0.147058824,0.484280883,0.425619118,0.357142857,0.037747521,0.071428571,0.285714286,-0.142857143,0.492542955,0.657142857,0.628571429,0,1,5,1,39.41495132,59.41482162,0,0,1,0,0,0,Rep,1,0.538211265,0.510079526,0.508337625,0.515541061,0.510080605,0.508340308,NA,NA,1,0,0,2
1,1996,0.4955,Alabama,0.455095175,0.464312401,0,0.601454488,0.217647059,0.043830622,0.205882353,0.264705882,0.147058824,0.515812688,0.574380882,0.357142857,0.037747521,0.214285714,0.285714286,0.142857143,0.507488207,0.657142857,0.628571429,0,1,5,1,29.3992424,45.52942657,0,0,1,0,0,0,Dem,1,0.462661288,0.465761309,0.529844009,0.467661788,0.465761309,0.529844009,0.971,1.192,1,0,0,4
1,1996,0.5045,Alabama,0.544904825,0.535687599,0,0.398545512,0.217647059,0.043830622,0.058823529,0.264705882,-0.147058824,0.484280883,0.425619118,0.357142857,0.037747521,0.071428571,0.285714286,-0.142857143,0.492542955,0.657142857,0.628571429,0,1,5,1,29.3992424,45.52942657,0,0,1,0,0,0,Rep,1,0.537338712,0.534082574,0.469937139,0.532338212,0.534238691,0.470155991,0.971,1.192,1,0,0,4
1,1998,0.5787,Alabama,0.450391796,0.367158953,1,0.544810437,0.274390244,0.007184794,0.170731707,0.292682927,0.048780488,0.564490282,0.573055777,0.301587302,0.00242041,0.095238095,0.126984127,0.063492063,0.551516193,0.828571429,0.828571429,0,1,5,1,41.35292053,47.83882141,0,0,1,0,0,0,Dem,1,0.462661288,0.47215134,0.522016951,0.493272688,0.47215134,0.522016951,0.983,1.229,1,0,0,6
1,1998,0.4213,Alabama,0.549608204,0.632841047,0,0.455189563,0.274390244,0.007184794,0.12195122,0.292682927,-0.048780488,0.435591276,0.426944223,0.301587302,0.00242041,0.031746032,0.126984127,-0.063492063,0.448511231,0.828571429,0.828571429,0,1,5,1,41.35292053,47.83882141,0,0,1,0,0,0,Rep,1,0.537338712,0.527824554,0.477952522,0.506727312,0.52784866,0.477983049,0.983,1.229,1,0,0,6
1,2000,0.5787,Alabama,0.363820512,0.367158953,1,0.544810437,0.274390244,0.007184794,0.170731707,0.292682927,0.048780488,0.564490282,0.573055777,0.301587302,0.00242041,0.095238095,0.126984127,0.063492063,0.551516193,0.828571429,0.828571429,0,1,5,1,32.0957489,67.07746887,0,0,1,0,0,0,Dem,1,0.423930581,0.468472545,0.48547411,0.477566059,0.468472545,0.48547411,0.984,1.192,1,0,0,8
1,2000,0.4213,Alabama,0.636179488,0.632841047,0,0.455189563,0.274390244,0.007184794,0.12195122,0.292682927,-0.048780488,0.435591276,0.426944223,0.301587302,0.00242041,0.031746032,0.126984127,-0.063492063,0.448511231,0.828571429,0.828571429,0,1,5,1,32.0957489,67.07746887,0,0,1,0,0,0,Rep,1,0.576069419,0.531547934,0.514550875,0.522433941,0.531527455,0.51452589,0.984,1.192,1,0,0,8
1,2002,0.4988,Alabama,0.42199159,0.404733525,0,0.524753664,0.196428571,0.023733801,0.185714286,0.307142857,0.064285714,0.53649633,0.540646169,0.212121212,0.032644948,0.121212121,0.202020202,0.04040404,0.581154975,0.723809524,0.857142857,0,1,5,1,33.77883911,67.07746887,0,0,1,0,0,0,Dem,1,0.423930581,0.411784205,0.426933602,0.412887437,0.411784205,0.426933602,1.015,1.192,1,0,0,0
1,2002,0.5012,Alabama,0.57800841,0.595266475,0,0.475246336,0.196428571,0.023733801,0.121428571,0.307142857,-0.064285714,0.463584796,0.459353831,0.212121212,0.032644948,0.080808081,0.202020202,-0.04040404,0.418871838,0.723809524,0.857142857,0,1,5,1,33.77883911,67.07746887,0,0,1,0,0,0,Rep,1,0.576069419,0.588124649,0.572972196,0.587112563,0.588215795,0.573066398,1.015,1.192,1,0,0,0
1,2004,0.4988,Alabama,0.39619268,0.323869024,0,0.524753664,0.196428571,0.023733801,0.185714286,0.307142857,0.064285714,0.53649633,0.540646169,0.212121212,0.032644948,0.121212121,0.202020202,0.04040404,0.581154975,0.723809524,0.857142857,0,1,5,1,39.14337921,44.6177063,0,0,1,0,0,0,Dem,1,0.371022286,0.47359711,0.522788082,0.475731505,0.47359711,0.522788082,1.005,1.365,1,0,0,2
1,2004,0.5012,Alabama,0.60380732,0.676130976,0,0.475246336,0.196428571,0.023733801,0.121428571,0.307142857,-0.064285714,0.463584796,0.459353831,0.212121212,0.032644948,0.080808081,0.202020202,-0.04040404,0.418871838,0.723809524,0.857142857,0,1,5,1,39.14337921,44.6177063,0,0,1,0,0,0,Rep,1,0.628977714,0.526415788,0.477223318,0.524268495,0.52640289,0.477211918,1.005,1.365,1,0,0,2
1,2006,0.4198,Alabama,0.444466676,0.323869024,0,0.526736318,0.203947368,0.007513388,0.236842105,0.394736842,0.078947368,0.518470313,0.51451842,0.275862069,3.07E-05,0.103448276,0.206896552,0,0.555871585,0.771428571,0.771428571,0,1,5,1,40.31423187,44.6177063,0,0,1,0,0,0,Dem,1,0.371022286,0.326670029,0.348473617,0.319827435,0.326670029,0.348473617,1.019,1.365,0,1,0,4
1,2006,0.5802,Alabama,0.555533324,0.676130976,0,0.473263682,0.203947368,0.007513388,0.157894737,0.394736842,-0.078947368,0.481615831,0.48548158,0.275862069,3.07E-05,0.103448276,0.206896552,0,0.444157594,0.771428571,0.771428571,0,1,5,1,40.31423187,44.6177063,0,0,1,0,0,0,Rep,1,0.628977714,0.673307863,0.651500469,0.680172565,0.673329971,0.651526383,1.019,1.365,0,0,1,4
1,2008,0.4198,Alabama,0.390571803,0.365633447,0,0.526736318,0.203947368,0.007513388,0.236842105,0.394736842,0.078947368,0.518470313,0.51451842,0.275862069,3.07E-05,0.103448276,0.206896552,0,0.555871585,0.771428571,0.771428571,0,1,5,1,48.36923981,44.32643509,0,0,1,0,0,0,Dem,1,0.391090972,0.389774677,0.412967005,0.384660516,0.389774677,0.412967005,1.066,1.453,0,1,0,0
1,2008,0.5802,Alabama,0.609428197,0.634366553,0,0.473263682,0.203947368,0.007513388,0.157894737,0.394736842,-0.078947368,0.481615831,0.48548158,0.275862069,3.07E-05,0.103448276,0.206896552,0,0.444157594,0.771428571,0.771428571,0,1,5,1,48.36923981,44.32643509,0,0,1,0,0,0,Rep,1,0.608909028,0.610144216,0.586952621,0.615339484,0.610225323,0.587032995,1.066,1.453,0,0,1,0
1,2010,0.421,Alabama,0.314201569,0.347498989,0,0.417511891,0.242307692,0.028951362,0.130769231,0.330769231,-0.069230769,0.434851196,0.417082071,0.456521739,0.022968661,0.086956522,0.239130435,-0.065217391,0.453887735,0.771428571,0.628571429,0,1,5,1,19.25290108,41.04792023,0,0,1,0,0,0,Dem,1,0.391090972,0.266999498,0.304252173,0.282360818,0.266999498,0.304252173,1.095,1.414,0,1,0,0
1,2010,0.579,Alabama,0.685798431,0.652501011,0,0.582488109,0.242307692,0.028951362,0.2,0.330769231,0.069230769,0.565221884,0.582917929,0.456521739,0.022968661,0.152173913,0.239130435,0.065217391,0.546136602,0.771428571,0.628571429,0,1,5,1,19.25290108,41.04792023,0,0,1,0,0,0,Rep,1,0.608909028,0.732753096,0.695458535,0.717639182,0.733000502,0.695747827,1.095,1.414,0,0,1,0
1,2012,0.421,Alabama,0.359862012,0.347498989,0,0.417511891,0.242307692,0.028951362,0.130769231,0.330769231,-0.069230769,0.434851196,0.417082071,0.456521739,0.022968661,0.086956522,0.239130435,-0.065217391,0.453887735,0.771428571,0.628571429,0,1,5,1,37.59914017,28.40795135,0,0,1,0,0,0,Dem,1,0.387837715,0.284171408,0.2883252,0.254453444,0.284171408,0.2883252,1.377,1.696,0,1,0,2
1,2012,0.579,Alabama,0.640137988,0.652501011,1,0.582488109,0.242307692,0.028951362,0.2,0.330769231,0.069230769,0.565221884,0.582917929,0.456521739,0.022968661,0.152173913,0.239130435,0.065217391,0.546136602,0.771428571,0.628571429,0,1,5,1,37.59914017,28.40795135,0,0,1,0,0,0,Rep,1,0.612162285,0.715675589,0.711522532,0.745546556,0.715828592,0.7116748,1.377,1.696,0,0,1,2
1,2014,0.36314131,Alabama,0.320143743,0,0,0.3325522,0.189349112,0.014930611,0.145956607,0.394477318,-0.102564103,0.470887044,0.318856328,0.112852665,0.049966226,0.031347962,0.225705329,-0.163009404,0.39541816,0.685714286,0.771428571,0,1,5,1,33.77626038,27.74424744,0,0,1,0,0,0,Dem,1,0.387837715,0.199913606,0.188916185,0.198269349,0.199913606,0.188916185,1.374,1.696,0,1,0,4
1,2014,0.63685869,Alabama,0.679856257,1,1,0.6674478,0.189349112,0.014930611,0.24852071,0.394477318,0.102564103,0.529202812,0.681143672,0.112852665,0.049966226,0.194357367,0.225705329,0.163009404,0.604613126,0.685714286,0.771428571,0,1,5,1,33.77626038,27.74424744,0,0,1,0,0,0,Rep,1,0.612162285,0.79984928,0.810821258,0.801730651,0.800086394,0.811083815,1.374,1.696,0,0,1,4
1,2016,0.36314131,Alabama,0.337274917,0.359297595,0,0.3325522,0.189349112,0.014930611,0.145956607,0.394477318,-0.102564103,0.470887044,0.318856328,0.112852665,0.049966226,0.031347962,0.225705329,-0.163009404,0.39541816,0.685714286,0.771428571,0,NA,5,1,38.24081802,24.83023071,0,0,1,0,0,0,Dem,NA,0.356258564,0.236231348,0.225312797,0.193405556,0.236231348,0.225312797,1.342,1.935,0,1,0,6
1,2016,0.63685869,Alabama,0.662725083,0.640702405,1,0.6674478,0.189349112,0.014930611,0.24852071,0.394477318,0.102564103,0.529202812,0.681143672,0.112852665,0.049966226,0.194357367,0.225705329,0.163009404,0.604613126,0.685714286,0.771428571,0,NA,5,1,38.24081802,24.83023071,0,0,1,0,0,0,Rep,NA,0.643741436,0.763664423,0.774563728,0.806594444,0.763768652,0.774687203,1.342,1.935,0,0,1,6
2,1978,0.341,Alaska,0.445014397,0.241702559,0,0.560994082,0.431372549,0.064676329,0.039215686,0.058823529,0.019607843,0.565101561,0.561549768,0.75,0.008746565,0.071428571,0.071428571,0.071428571,0.479605638,0.454545455,0.444444444,0,5,9,0,44.31329727,50.69165039,1,0,0,0,1,1,Dem,1,0.381081712,0.133780285,0.138516272,0.045512404,0.133780285,0.138516272,NA,NA,0,1,0,2
2,1978,0.659,Alaska,0.554985603,0.758297441,0,0.439005918,0.431372549,0.064676329,0.019607843,0.058823529,-0.019607843,0.435053681,0.438450232,0.75,0.008746565,0,0.071428571,-0.071428571,0.520538817,0.454545455,0.444444444,0,5,9,0,44.31329727,50.69165039,1,0,0,0,1,1,Rep,1,0.618918288,0.866252916,0.861538772,0.954487596,0.866219715,0.861483728,NA,NA,0,0,1,2
2,1980,0.341,Alaska,0.259215251,0.461092683,0,0.518796344,0.685185185,0.096734249,0.083333333,0.083333333,0.083333333,0.50670755,0.439237255,0.461538462,0.015259204,0.076923077,0.076923077,0.076923077,0.44338698,0.636363636,0.8,0,5,9,0,42.22034073,45.33450699,1,0,0,0,1,1,Dem,1,0.327008144,0.167792866,0.129918635,0.112475532,0.167792866,0.129918635,NA,NA,0,1,0,4
2,1980,0.659,Alaska,0.740784749,0.538907317,0,0.481203656,0.685185185,0.096734249,0,0.083333333,-0.083333333,0.493420383,0.560762745,0.461538462,0.015259204,0,0.076923077,-0.076923077,0.556710057,0.636363636,0.8,0,5,9,0,42.22034073,45.33450699,1,0,0,0,1,1,Rep,1,0.672991856,0.832234478,0.870113995,0.887524468,0.832207134,0.870081365,NA,NA,0,0,1,4
2,1982,0.5543,Alaska,0.288493219,0.461092683,1,0.5061136,0.592307692,0.086961703,0.015384615,0.015384615,0.015384615,0.497568873,0.410183426,0.326530612,0.057947747,0.040816327,0.081632653,0,0.542063248,0.6,0.666666667,0,5,9,0,37.20877838,48.77800751,1,0,0,0,1,1,Dem,1,0.327008144,0.203799524,0.173795912,0.205869072,0.203799524,0.173795912,NA,NA,0,1,0,0
2,1982,0.4457,Alaska,0.711506781,0.538907317,0,0.4938864,0.592307692,0.086961703,0,0.015384615,-0.015384615,0.502589968,0.589816574,0.326530612,0.057947747,0.040816327,0.081632653,0,0.458017477,0.6,0.666666667,0,5,9,0,37.20877838,48.77800751,1,0,0,0,1,1,Rep,1,0.672991856,0.796234487,0.82624229,0.794130928,0.796200476,0.826204088,NA,NA,0,0,1,0
2,1984,0.5543,Alaska,0.431048819,0.285840669,0,0.486305272,0.495798319,0.039907463,0.016806723,0.016806723,0.016806723,0.459815609,0.370114828,0.310344828,0.006134515,0,0,0,0.389308055,0.65,0.7,0,5,9,0,46.16183853,56.31931686,1,0,0,0,1,1,Dem,1,0.309440874,0.134696539,0.12572706,0.123966448,0.134696539,0.12572706,NA,NA,0,1,0,1
2,1984,0.4457,Alaska,0.568951181,0.714159331,0,0.513694728,0.495798319,0.039907463,0,0.016806723,-0.016806723,0.540328852,0.629885172,0.310344828,0.006134515,0,0,0,0.610766422,0.65,0.7,0,5,9,0,46.16183853,56.31931686,1,0,0,0,1,1,Rep,1,0.690559126,0.865368103,0.874337437,0.876033552,0.865303461,0.87427294,NA,NA,0,0,1,1
2,1986,0.5261,Alaska,0.421109797,0.449416858,0,0.452366202,0.321100917,0.027403196,0,0,0,0.555947481,0.505895702,0.483870968,0.056783349,0,0,0,0.548128905,0.8,0.7,0,5,9,0,50.8121376,59.57474518,1,0,0,0,1,1,Dem,1,0.309440874,0.272933646,0.265967035,0.26101776,0.272933646,0.265967035,NA,NA,0,1,0,3
2,1986,0.4739,Alaska,0.578890203,0.550583142,0,0.547633798,0.321100917,0.027403196,0,0,0,0.444226086,0.494104298,0.483870968,0.056783349,0,0,0,0.4519633,0.8,0.7,0,5,9,0,50.8121376,59.57474518,1,0,0,0,1,1,Rep,1,0.690559126,0.727181511,0.734142449,0.73898224,0.727066354,0.734032965,NA,NA,0,0,1,3
2,1988,0.5261,Alaska,0.373454353,0.449416858,0,0.46762094,0.43220339,0.05626191,0.033898305,0.06779661,0,0.47794098,0.39136469,0.481481481,0.010299466,0.074074074,0.296296296,-0.148148148,0.464356217,0.825,0.7,0,5,9,1,52.98939896,57.88622284,1,0,0,0,1,1,Dem,1,0.378366826,0.125952543,0.111653207,0.15313659,0.125952543,0.111653207,NA,NA,0,1,0,5
2,1988,0.4739,Alaska,0.626545647,0.550583142,0,0.53237906,0.43220339,0.05626191,0.033898305,0.06779661,0,0.522204162,0.60863531,0.481481481,0.010299466,0.222222222,0.296296296,0.148148148,0.535712319,0.825,0.7,0,5,9,1,52.98939896,57.88622284,1,0,0,0,1,1,Rep,1,0.621633174,0.874025467,0.888332167,0.84686341,0.874047457,0.888346793,NA,NA,0,0,1,5
2,1990,0.5414,Alaska,0.480789805,0.327089507,0,0.49230172,0.584415584,0.030482225,0.064935065,0.103896104,0.025974026,0.517847535,0.506160726,0.526315789,0.026268618,0.052631579,0.105263158,0,0.510269401,0.65,0.6,0,5,9,1,54.80848312,55.81795883,1,0,0,0,1,1,Dem,1,0.378366826,0.129001961,0.135953274,0.152498551,0.129001961,0.135953274,NA,NA,0,1,0,7
2,1990,0.4586,Alaska,0.519210195,0.672910493,0,0.50769828,0.584415584,0.030482225,0.038961039,0.103896104,-0.025974026,0.482306422,0.493839274,0.526315789,0.026268618,0.052631579,0.105263158,0,0.489802724,0.65,0.6,0,5,9,1,54.80848312,55.81795883,1,0,0,0,1,1,Rep,1,0.621633174,0.871088372,0.864133641,0.847501449,0.870998039,0.864046726,NA,NA,0,0,1,7
2,1992,0.5414,Alaska,0.477894943,0.419950919,0,0.532915361,0.6,0.111243463,0.042105263,0.042105263,0.042105263,0.484289483,0.482940952,0.215686275,0.190393826,0.039215686,0.058823529,0.019607843,0.467248475,0.5,0.4,0,5,9,1,52.37739563,53.50593948,1,0,0,0,1,1,Dem,1,0.43425738,0.18013637,0.151083134,0.210061749,0.18013637,0.151083134,NA,NA,0,1,0,0
2,1992,0.4586,Alaska,0.522105057,0.580049081,0,0.467084639,0.6,0.111243463,0,0.042105263,-0.042105263,0.515903751,0.517059048,0.215686275,0.190393826,0.019607843,0.058823529,-0.019607843,0.532845856,0.5,0.4,0,5,9,1,52.37739563,53.50593948,1,0,0,0,1,1,Rep,1,0.56574262,0.820011423,0.849071502,0.789938251,0.81986363,0.848916866,NA,NA,0,0,1,0
2,1994,0.5015,Alaska,0.365124338,0.419950919,0,0.483029389,0.517241379,0.107550619,0.034482759,0.068965517,0,0.471258245,0.492657252,0.304347826,0.137491092,0,0,0,0.443415457,0.9,0.9,0,5,9,1,39.82509232,52.20080948,1,0,0,0,1,1,Dem,1,0.43425738,0.203152673,0.20346212,0.205713776,0.203152673,0.20346212,NA,NA,0,1,0,2
2,1994,0.4985,Alaska,0.634875662,0.580049081,0,0.516970611,0.517241379,0.107550619,0.034482759,0.068965517,0,0.528956695,0.507342748,0.304347826,0.137491092,0,0,0,0.556685959,0.9,0.9,0,5,9,1,39.82509232,52.20080948,1,0,0,0,1,1,Rep,1,0.56574262,0.796976453,0.796668491,0.794286224,0.796847327,0.79653788,NA,NA,0,0,1,2
2,1996,0.5015,Alaska,0.380061443,0.118774459,0,0.437071837,0.5,0.034859718,0.036585366,0.048780488,0.024390244,0.421444241,0.373761776,0.555555556,0.09396089,0.055555556,0.111111111,0,0.431969211,0.775,0.7,0,5,9,1,36.71976471,54.70424271,1,0,0,0,1,1,Dem,1,0.395714975,0.048456965,0.074844581,0.0526711,0.048456965,0.074844581,1.072,1.586,0,1,0,4
2,1996,0.4985,Alaska,0.619938557,0.881225541,0,0.562928163,0.5,0.034859718,0.012195122,0.048780488,-0.024390244,0.578748886,0.626238224,0.555555556,0.09396089,0.055555556,0.111111111,0,0.568115698,0.775,0.7,0,5,9,1,36.71976471,54.70424271,1,0,0,0,1,1,Rep,1,0.604285025,0.951635518,0.925256732,0.9473289,0.951543035,0.925155419,1.072,1.586,0,0,1,4
2,1998,0.7291,Alaska,0.35605879,0.209326698,0,0.445045935,0.471428571,0.029777188,0.1,0.185714286,0.014285714,0.446605163,0.348059695,0.352941176,0.022467703,0,0.176470588,-0.176470588,0.555499211,0.8,0.8,0,5,9,1,35.84738541,49.96366882,1,0,0,0,1,1,Dem,1,0.395714975,0.187580864,0.229604519,0.232367704,0.187580864,0.229604519,1.094,1.651,0,1,0,6
2,1998,0.2709,Alaska,0.64394121,0.790673302,0,0.554954065,0.471428571,0.029777188,0.085714286,0.185714286,-0.014285714,0.553600961,0.651940305,0.352941176,0.022467703,0.176470588,0.176470588,0.176470588,0.444609097,0.8,0.8,0,5,9,1,35.84738541,49.96366882,1,0,0,0,1,1,Rep,1,0.604285025,0.812511304,0.770508284,0.767632296,0.812419136,0.770395481,1.094,1.651,0,0,1,6
2,2000,0.7291,Alaska,0.192063801,0.209326698,0,0.367274617,0.175675676,0.067490369,0.067567568,0.148648649,-0.013513514,0.447268679,0.42827984,0.625,0.050711198,0.041666667,0.041666667,0.041666667,0.376049546,0.775,0.5,1,1,9,1,21.37312698,51.57802963,1,0,0,0,1,1,Dem,1,0.320630514,0.1490356,0.16816467,0.169053231,0.1490356,0.16816467,1.094,1.558,0,1,0,8
2,2000,0.2709,Alaska,0.807936199,0.790673302,0,0.632725383,0.175675676,0.067490369,0.081081081,0.148648649,0.013513514,0.552898292,0.57172016,0.625,0.050711198,0,0.041666667,-0.041666667,0.624027404,0.775,0.5,1,3,9,1,21.37312698,51.57802963,1,0,0,0,1,1,Rep,1,0.679369486,0.851055013,0.831937151,0.830946769,0.8509644,0.83183533,1.094,1.558,0,0,1,8
2,2002,0.4216,Alaska,0.18827317,0.11854832,0,0.336904127,0.382608696,0.107362205,0,0,0,0.443924615,0.336567038,0.411764706,0.068253016,0,0,0,0.40229012,0.675,0.647058824,1,1,9,1,30.40620995,52.05953598,1,0,0,0,1,1,Dem,1,0.320630514,0,0,0,0,0,1.245,1.372,0,1,0,0
